"Time","AccelX","AccelY","AccelZ"
"1948696","19.260986","-8.15506","16.560913"
"1948716","19.260986","-1.8994446","7.591675"
"1948736","19.260986","-1.632843","7.625"
"1948756","19.260986","-2.7468567","5.1208496"
"1948776","19.260986","0.42855835","-1.7346191"
"1948796","14.136642","9.847687","-3.434204"
"1948816","12.022873","4.2085876","-19.73677"
"1948836","12.891708","0.5237732","7.951111"
"1948856","9.575851","-2.196991","2.3001099"
"1948876","4.891281","-0.55215454","0.19586182"
"1948896","4.43425","1.6568298","-1.0157471"
"1948917","1.3921356","-0.6473694","-3.3223267"
"1948937","0.50901794","-3.7918396","-2.715332"
"1948957","1.4468842","-7.938446","-0.380188"
"1948977","1.9681854","-10.095062","1.236084"
"1948997","4.3795013","-7.693268","0.5267334"
"1949017","15.436325","-2.31839","1.5455322"
"1949037","4.596115","-3.3633728","-4.343506"
"1949057","5.9791107","-7.314789","-7.6712646"
"1949077","4.574692","-11.273346","1.4836426"
"1949097","4.600876","-10.609222","-3.1795044"
"1949117","2.2324066","-8.014618","-2.798645"
"1949137","3.0131683","-7.1719666","-1.7679443"
"1949157","3.5082855","-9.576141","-0.7848511"
"1949177","2.4299774","-13.22525","-1.9869385"
"1949197","1.7111053","-14.910553","-2.9700317"
"1949217","2.0062714","-13.344269","-0.7015381"
"1949237","2.260971","-9.623749","-0.94195557"
"1949257","1.6016083","-8.831085","-1.9250488"
"1949277","2.5013885","-19.51419","-3.0271606"
"1949297","1.1469574","-13.080048","-2.529663"
"1949317","4.9912567","-5.577118","0.22442627"
"1949337","-3.9708405","-13.270477","-2.7010498"
"1949357","1.458786","-10.4687805","-2.9295654"
"1949377","1.0231781","-10.328339","-2.1535645"
"1949397","1.4183197","-8.297882","-2.1654663"
"1949417","1.670639","-9.380951","-2.0631104"
"1949437","2.4133148","-11.370941","-3.529419"
"1949457","0.4875946","-11.680389","-5.069519"
"1949477","-1.6642609","-9.454742","-3.7365112"
"1949497","-0.033706665","-8.804901","-1.9012451"
"1949517","-4.3826447","-9.649933","-3.0247803"
"1949537","-2.4426422","-8.514496","-1.9012451"
"1949557","-3.5971222","-9.661835","-3.169983"
"1949577","-2.5592804","-11.209076","-2.7486572"
"1949597","-0.44075012","-10.506866","-3.0462036"
"1949617","-3.8146973E-4","-9.37381","-3.1628418"
"1949637","0.33287048","-10.454498","-1.5560913"
"1949657","-0.057510376","-11.485199","-2.5344238"
"1949677","-0.82637024","-10.935333","-2.125"
"1949697","-1.2381744","-9.718964","-3.2437744"
"1949717","-2.0594025","-9.114349","-3.779358"
"1949737","-2.3093414","-8.562103","-4.2958984"
"1949757","-2.723526","-7.4290466","-3.5222778"
"1949777","-2.4521637","-6.860138","-3.5508423"
"1949797","-1.5738068","-6.348358","-3.8912354"
"1949817","-0.4169464","-6.341217","-3.5722656"
"1949837","0.5947113","-5.660431","-3.5460815"
"1949857","0.9470062","-4.7416077","-3.8864746"
"1949877","1.3445282","-4.917755","-4.5196533"
"1949897","1.2445526","-5.674713","-4.8933716"
"1949917","1.5897064","-6.0103455","-5.3980103"
"1949937","1.0303192","-9.747528","-6.826233"
"1949957","1.6396942","-12.887238","-9.546997"
"1949977","0.41142273","-12.00412","-8.678162"
"1949997","-0.48121643","-9.992706","-6.973816"
"1950017","-1.5119171","-7.105316","-4.6672363"
"1950037","-1.5119171","-5.7746887","-3.907898"
"1950057","-1.0215607","-5.84848","-4.1173706"
"1950077","-0.34077454","-6.391205","-4.3149414"
"1950097","0.701828","-7.571869","-5.01001"
"1950117","1.5087738","-8.378815","-5.433716"
"1950137","1.1731415","-8.942963","-5.678894"
"1950157","-0.8525543","-7.862274","-5.383728"
"1950177","-1.883255","-7.5361633","-6.16687"
"1950197","-0.23365784","-7.64328","-5.709839"
"1950217","1.9443817","-7.3314514","-4.022156"
"1950237","2.4514008","-7.7408752","-4.3934937"
"1950257","1.0041351","-7.593292","-6.1573486"
"1950277","0.6756439","-8.071747","-6.3239746"
"1950297","0.9636688","-9.111969","-6.885742"
"1950317","1.6611176","-9.295258","-6.1121216"
"1950337","1.1588593","-8.264557","-5.864563"
"1950357","-0.369339","-6.855377","-5.0980835"
"1950377","-0.63594055","-6.5483093","-4.607727"
"1950397","0.80418396","-8.300262","-5.01001"
"1950417","1.9634247","-9.461884","-5.7265015"
"1950437","2.1276703","-8.842987","-5.8431396"
"1950457","2.0348358","-7.7622986","-5.221863"
"1950478","1.8087006","-7.3838196","-5.2313843"
"1950498","1.2017059","-7.5742493","-4.986206"
"1950518","1.2945404","-8.526398","-5.58844"
"1950538","1.6515961","-9.138153","-5.293274"
"1950558","1.5040131","-8.159821","-4.9838257"
"1950578","1.4706879","-7.445709","-4.895752"
"1950598","1.2873993","-7.5956726","-5.038574"
"1950618","1.7039642","-8.193146","-5.417053"
"1950638","1.8943939","-8.390717","-5.5289307"
"1950658","1.8991547","-8.152679","-5.3027954"
"1950678","1.4802094","-7.700409","-4.990967"
"1950698","1.7944183","-8.112213","-5.01001"
"1950718","2.0086517","-8.247894","-5.2599487"
"1950738","2.0062714","-8.312164","-5.4194336"
"1950758","2.241928","-8.128876","-5.26947"
"1950778","2.1847992","-7.983673","-5.500366"
"1950798","1.792038","-7.571869","-5.428955"
"1950818","2.0586395","-7.4980774","-5.217102"
"1950838","2.215744","-7.700409","-5.421814"
"1950858","2.2205048","-7.988434","-5.39563"
"1950878","1.8943939","-8.045563","-5.536072"
"1950898","1.9681854","-8.307404","-5.293274"
"1950918","1.7230072","-8.597809","-5.293274"
"1950938","1.3921356","-8.216949","-4.664856"
"1950958","1.2945404","-8.276459","-4.612488"
"1950978","1.4326019","-8.693024","-4.7957764"
"1950998","1.5325775","-8.502594","-4.9362183"
"1951018","1.8729706","-8.250275","-4.9885864"
"1951038","1.8610687","-8.043182","-4.824341"
"1951058","2.1633759","-8.143158","-4.967163"
"1951078","2.2395477","-8.102692","-5.0861816"
"1951098","2.291916","-7.8313293","-4.998108"
"1951118","2.5204315","-7.8337097","-5.2956543"
"1951138","2.70372","-8.09079","-5.371826"
"1951158","2.144333","-7.7813416","-5.2504272"
"1951178","2.2823944","-7.6861267","-5.3170776"
"1951198","2.2823944","-7.6385193","-5.1932983"
"1951218","2.3181","-7.719452","-5.229004"
"1951238","2.3490448","-8.152679","-5.198059"
"1951258","1.8896332","-8.152679","-5.2456665"
"1951278","1.965805","-7.9146423","-5.159973"
"1951298","1.9134369","-7.874176","-5.345642"
"1951318","2.0395966","-7.7861023","-4.926697"
"1951338","2.2585907","-8.033661","-4.9624023"
"1951358","2.215744","-8.133636","-5.286133"
"1951378","2.0919647","-8.043182","-5.159973"
"1951398","1.8110809","-7.8503723","-5.152832"
"1951418","1.9681854","-7.821808","-5.262329"
"1951438","2.3990326","-8.264557","-5.3170776"
"1951458","2.2942963","-8.5383","-5.5860596"
"1951478","1.8158417","-7.9622498","-5.4884644"
"1951498","1.9443817","-7.5742493","-5.224243"
"1951518","1.958664","-7.8836975","-5.236145"
"1951539","2.094345","-8.2621765","-5.114746"
"1951559","1.9729462","-8.045563","-5.505127"
"1951579","2.0586395","-7.6599426","-5.352783"
"1951599","2.1919403","-7.6408997","-4.955261"
"1951619","2.196701","-7.83609","-5.119507"
"1951639","2.3847504","-8.231232","-5.2313843"
"1951659","2.3657074","-8.0503235","-5.338501"
"1951679","2.280014","-7.6337585","-4.993347"
"1951699","2.2062225","-7.5623474","-4.9362183"
"1951719","2.2942963","-7.802765","-4.9243164"
"1951739","2.3728485","-8.081268","-5.2147217"
"1951759","2.3466644","-8.088409","-5.493225"
"1951779","2.0253143","-7.757538","-5.2075806"
"1951799","2.0395966","-7.564728","-4.869568"
"1951819","2.1562347","-7.931305","-5.0076294"
"1951839","2.1800385","-8.250275","-5.100464"
"1951859","2.1395721","-8.102692","-5.5146484"
"1951879","1.9919891","-7.840851","-5.376587"
"1951899","2.0205536","-7.9098816","-4.9385986"
"1951919","2.144333","-8.171722","-5.0528564"
"1951939","2.0895844","-8.181244","-5.326599"
"1951959","2.151474","-7.8646545","-5.102844"
"1951979","2.1538544","-7.912262","-5.2956543"
"1952001","2.0776825","-8.024139","-5.1480713"
"1952020","2.0586395","-7.976532","-5.081421"
"1952039","2.0824432","-7.874176","-5.102844"
"1952059","2.2109833","-7.798004","-5.1671143"
"1952079","2.1467133","-7.907501","-5.319458"
"1952099","2.272873","-8.074127","-5.2123413"
"1952119","2.1800385","-8.176483","-5.286133"
"1952139","2.0395966","-7.802765","-5.157593"
"1952159","2.1348114","-7.7051697","-5.1956787"
"1952179","2.2395477","-7.795624","-5.036194"
"1952199","2.1276703","-8.131256","-5.2456665"
"1952219","2.1752777","-8.224091","-5.286133"
"1952241","2.041977","-7.828949","-5.1242676"
"1952260","2.1538544","-7.7742004","-4.843384"
"1952280","2.2823944","-8.024139","-5.050476"
"1952300","2.1681366","-7.9931946","-5.114746"
"1952320","2.3847504","-8.293121","-5.452759"
"1952340","2.1871796","-8.047943","-5.0861816"
"1952360","1.9634247","-7.4933167","-4.993347"
"1952380","2.3157196","-7.8337097","-4.8148193"
"1952400","2.1990814","-8.150299","-5.319458"
"1952420","2.030075","-7.8955994","-5.2075806"
"1952440","2.375229","-8.069366","-5.352783"
"1952460","2.0634003","-7.9789124","-5.13855"
"1952480","2.0134125","-7.7932434","-4.9885864"
"1952500","2.215744","-7.886078","-4.907654"
"1952520","2.132431","-8.036041","-5.4884644"
"1952540","2.106247","-7.7861023","-5.198059"
"1952560","2.2895355","-7.8694153","-5.102844"
"1952580","2.0895844","-7.9098816","-5.198059"
"1952600","2.2038422","-7.9289246","-5.229004"
"1952620","2.2704926","-7.9336853","-5.0838013"
"1952641","2.2038422","-7.9860535","-5.2766113"
"1952660","2.344284","-8.074127","-5.4432373"
"1952681","1.8920135","-7.6908875","-5.326599"
"1952701","2.1800385","-8.047943","-5.121887"
"1952721","1.9443817","-7.990814","-5.1242676"
"1952741","1.9277191","-7.6385193","-5.2647095"
"1952761","2.4490204","-7.778961","-5.1480713"
"1952781","2.3300018","-8.181244","-5.248047"
"1952801","2.2371674","-8.083649","-5.2194824"
"1952821","2.0634003","-7.726593","-5.2266235"
"1952841","2.1110077","-7.6337585","-4.993347"
"1952861","2.2443085","-8.002716","-5.262329"
"1952881","2.2466888","-8.071747","-5.3218384"
"1952901","2.291916","-8.043182","-5.4813232"
"1952921","2.0157928","-8.016998","-5.0195313"
"1952941","1.9324799","-8.147919","-5.2052"
"1952961","1.8658295","-7.8456116","-5.2456665"
"1952980","1.7825165","-7.7408752","-5.4837036"
"1953001","1.8229828","-7.559967","-4.8814697"
"1953021","1.9491425","-8.0312805","-5.3289795"
"1953041","2.4942474","-8.895355","-5.5075073"
"1953061","1.8515472","-8.126495","-5.3599243"
"1953081","1.7944183","-7.2886047","-5.0861816"
"1953101","1.7039642","-7.214813","-4.743408"
"1953121","2.2205048","-8.047943","-5.043335"
"1953141","2.4585419","-8.612091","-5.878845"
"1953161","2.2252655","-8.188385","-5.5932007"
"1953180","2.2228851","-7.5242615","-4.8981323"
"1953201","1.8610687","-7.2362366","-4.7386475"
"1953221","2.208603","-7.96463","-4.890991"
"1953241","2.2276459","-8.47641","-5.119507"
"1953261","2.3157196","-8.238373","-5.179016"
"1953281","2.2062225","-7.945587","-5.0409546"
"1953301","2.0586395","-7.8503723","-5.133789"
"1953321","2.0586395","-7.919403","-5.057617"
"1953341","1.8705902","-7.943207","-5.183777"
"1953361","2.1943207","-8.076508","-5.107605"
"1953381","2.022934","-8.074127","-5.2194824"
"1953400","1.7610931","-7.8646545","-5.288513"
"1953421","1.9039154","-7.9527283","-5.2075806"
"1953440","1.8206024","-7.8503723","-5.4956055"
"1953460","2.1681366","-7.8456116","-5.1052246"
"1953481","1.9300995","-7.8575134","-5.1290283"
"1953501","2.2109833","-8.238373","-5.4837036"
"1953521","2.25383","-7.924164","-5.3099365"
"1953541","2.2871552","-7.6385193","-5.14093"
"1953561","2.0919647","-7.5956726","-5.4194336"
"1953581","2.0824432","-7.417145","-5.0980835"
"1953601","2.408554","-7.8146667","-5.221863"
"1953621","2.1490936","-7.893219","-5.7074585"
"1953641","2.0657806","-7.617096","-5.5336914"
"1953661","2.1157684","-7.8337097","-5.5265503"
"1953681","1.9515228","-7.945587","-5.8169556"
"1953701","1.7206268","-7.7242126","-5.100464"
"1953721","1.9896088","-8.045563","-5.2194824"
"1953741","1.8039398","-8.700165","-5.7907715"
"1953761","1.496872","-8.293121","-5.486084"
"1953781","1.3088226","-7.7218323","-5.0861816"
"1953801","0.8517914","-7.6599426","-4.8981323"
"1953821","1.311203","-8.524017","-5.055237"
"1953841","1.8682098","-9.449982","-5.4646606"
"1953861","1.4825897","-9.154816","-5.2647095"
"1953881","1.349289","-8.633514","-5.043335"
"1953901","1.5063934","-8.559723","-4.5672607"
"1953921","2.196701","-9.790375","-4.8529053"
"1953941","2.5323334","-11.123383","-4.6743774"
"1953961","2.1800385","-10.897247","-4.529175"
"1953980","1.8039398","-9.473785","-4.0197754"
"1954001","1.9300995","-9.035797","-3.7174683"
"1954021","2.2585907","-9.033417","-4.0316772"
"1954041","2.0729218","-9.181","-4.317322"
"1954061","1.5992279","-8.916779","-3.548462"
"1954081","1.1517181","-8.673981","-3.010498"
"1954101","1.6825409","-9.3333435","-2.7129517"
"1954121","2.5013885","-10.199799","-2.439209"
"1954141","3.0155487","-10.290253","-2.4606323"
"1954161","2.344284","-9.404755","-2.4677734"
"1954181","1.875351","-8.552582","-2.8938599"
"1954201","1.7420502","-8.200287","-2.4820557"
"1954221","1.9967499","-8.247894","-3.2913818"
"1954241","1.8848724","-8.362152","-2.8795776"
"1954261","1.9443817","-8.457367","-2.0059814"
"1954281","1.7253876","-8.2621765","-2.246399"
"1954301","1.6016083","-7.976532","-3.0152588"
"1954320","1.753952","-8.038422","-2.965271"
"1954341","2.030075","-8.41452","-2.374939"
"1954361","1.625412","-8.47403","-2.3273315"
"1954381","1.3207245","-7.9336853","-2.8867188"
"1954400","1.6301727","-8.2621765","-2.4368286"
"1954421","1.5254364","-9.2690735","-2.298767"
"1954441","1.4016571","-9.707062","-2.4249268"
"1954461","1.2445526","-9.059601","-1.9607544"
"1954481","0.8589325","-8.750153","-2.0464478"
"1954501","0.66374207","-9.088165","-1.2276001"
"1954521","0.21147156","-9.538055","-1.2133179"
"1954541","0.6875458","-9.709442","-1.9536133"
"1954561","1.6182709","-9.723724","-1.8631592"
"1954581","1.3159637","-9.473785","-1.5441895"
"1954601","1.0041351","-9.557098","-0.7110596"
"1954621","1.0565033","-9.918915","-0.8134155"
"1954641","0.996994","-9.923676","-1.4537354"
"1954661","1.0684052","-9.933197","-1.7346191"
"1954681","1.0231781","-9.640411","-0.7681885"
"1954701","-0.19319153","-9.43808","-0.9133911"
"1954721","-0.9120636","-9.11673","-1.2894897"
"1954741","-0.91682434","-9.4999695","-1.7941284"
"1954762","-0.61927795","-10.068878","-2.2368774"
"1954781","-0.6145172","-10.011749","-2.5010986"
"1954801","-0.8192291","-9.968903","-2.465393"
"1954821","-0.5597687","-10.249786","-2.151184"
"1954841","-0.3526764","-9.957001","-2.6534424"
"1954862","-0.31459045","-8.962006","-3.465149"
"1954882","0.14958191","-8.416901","-3.8198242"
"1954902","1.6135101","-8.685883","-3.5079956"
"1954922","2.9560394","-9.545197","-3.3270874"
"1954942","3.498764","-10.221222","-2.6296387"
"1954962","2.299057","-9.597565","-1.3989868"
"1954982","-0.2955475","-9.211945","-0.3944702"
"1955002","-2.1641388","-8.528778","-1.4727783"
"1955021","-3.2091217","-8.297882","-4.403015"
"1955042","-4.513565","-8.547821","-5.8026733"
"1955061","-4.5944977","-8.171722","-2.0393066"
"1955081","-1.569046","-8.488312","1.6478882"
"1955102","-0.20985413","-9.661835","-0.27783203"
"1955121","-0.14796448","-10.004608","-1.8893433"
"1955141","-0.56214905","-10.46402","-3.158081"
"1955162","-0.26460266","-9.773712","-3.029541"
"1955181","-0.26698303","-9.166718","-2.7438965"
"1955201","-0.60261536","-8.969147","-2.8057861"
"1955222","-0.9549103","-9.611847","-1.8417358"
"1955241","-1.2786407","-9.607086","-1.6513062"
"1955261","-1.1929474","-8.909637","-1.6394043"
"1955282","-0.7454376","-8.488312","-2.015503"
"1955301","-0.059890747","-8.235992","-1.118103"
"1955321","0.37571716","-9.114349","-1.1633301"
"1955341","0.1829071","-10.099823","-1.2537842"
"1955361","-0.012283325","-10.383087","-0.8919678"
"1955381","-0.78352356","-10.20932","-0.53253174"
"1955402","-2.4902496","-10.5520935","-0.77770996"
"1955421","-3.4066925","-10.752045","-1.6203613"
"1955441","-2.9496613","-9.95462","-1.6608276"
"1955462","-2.1641388","-9.442841","-1.137146"
"1955482","-1.14534","-9.11911","0.19110107"
"1955502","-0.48835754","-9.230988","1.5336304"
"1955522","-0.67878723","-9.483307","1.2027588"
"1955541","-0.75971985","-9.511871","0.76953125"
"1955561","-1.1643829","-9.409515","0.3624878"
"1955582","-1.5761871","-9.752289","-0.07788086"
"1955601","-1.5714264","-9.726105","0.32440186"
"1955621","-1.3690948","-9.476166","0.95758057"
"1955641","-1.3548126","-9.088165","0.99090576"
"1955661","-1.504776","-9.707062","0.66241455"
"1955683","-1.1191559","-10.114105","0.45056152"
"1955702","-0.8287506","-9.709442","0.27679443"
"1955723","-0.6549835","-9.388092","0.6647949"
"1955741","-1.0501251","-9.390472","0.9694824"
"1955762","-1.4452667","-9.833221","0.88378906"
"1955782","-1.6952057","-9.797516","0.7005005"
"1955801","-1.1858063","-9.478546","0.38867188"
"1955821","-0.7049713","-9.521393","0.54815674"
"1955841","-0.30506897","-9.716583","0.8076172"
"1955861","-0.57167053","-9.861786","0.7504883"
"1955881","-0.72639465","-9.699921","0.6148071"
"1955902","-0.82398987","-9.773712","0.62194824"
"1955922","-0.7454376","-9.978424","0.19348145"
"1955941","-0.5097809","-10.111725","0.8052368"
"1955962","-0.4597931","-9.830841","1.0361328"
"1955981","-0.67640686","-9.580902","1.2218018"
"1956001","-0.8620758","-9.6475525","1.33844"
"1956022","-1.3548126","-9.69278","1.1004028"
"1956041","-1.4881134","-9.592804","1.2598877"
"1956062","-1.4000397","-9.754669","1.1765747"
"1956082","-1.042984","-9.549957","1.1551514"
"1956101","-0.7716217","-9.571381","1.2670288"
"1956121","-0.60261536","-9.683258","1.40271"
"1956142","-0.93348694","-9.787994","1.2503662"
"1956161","-0.75257874","-9.728485","1.1551514"
"1956183","-0.85969543","-9.573761","1.3289185"
"1956202","-1.0525055","-9.899872","1.1004028"
"1956221","-0.5740509","-9.8784485","0.524353"
"1956242","-0.18605042","-9.828461","0.7076416"
"1956262","-0.09559631","-9.787994","1.1956177"
"1956282","-0.50502014","-9.56662","1.4431763"
"1956301","-0.88349915","-9.321442","1.3908081"
"1956322","-0.7621002","-9.471405","1.1884766"
"1956342","-0.40504456","-9.69516","1.0789795"
"1956361","-0.5002594","-9.616608","1.0742188"
"1956382","-0.8144684","-9.521393","1.4312744"
"1956401","-1.1048737","-9.868927","1.0980225"
"1956421","-1.0691681","-10.40213","0.5529175"
"1956441","-0.5978546","-10.076019","0.91711426"
"1956461","-0.0717926","-9.89035","0.6314697"
"1956481","-0.08607483","-9.571381","1.281311"
"1956501","-0.49549866","-9.638031","1.3360596"
"1956521","-0.63594055","-9.702301","0.9290161"
"1956541","-0.6502228","-9.790375","0.69573975"
"1956561","-0.8644562","-9.785614","0.93377686"
"1956581","-0.9620514","-9.666595","1.0480347"
"1956602","-0.7716217","-9.528534","1.1503906"
"1956622","-0.664505","-9.602325","1.3289185"
"1956642","-0.6883087","-9.754669","1.2670288"
"1956662","-0.7644806","-9.69754","1.236084"
"1956683","-0.6145172","-9.626129","1.2955933"
"1956702","-0.5074005","-9.742767","1.4217529"
"1956722","-0.41218567","-9.726105","1.3979492"
"1956742","-0.5573883","-9.718964","1.4384155"
"1956761","-0.7002106","-9.7308655","1.3289185"
"1956782","-0.6978302","-9.668976","1.0218506"
"1956802","-0.7240143","-9.880829","0.9528198"
"1956822","-0.6478424","-9.871307","0.9123535"
"1956842","-0.6906891","-9.811798","0.87664795"
"1956862","-0.66926575","-9.778473","0.7814331"
"1956881","-0.47407532","-10.161713","0.7219238"
"1956902","0.059127808","-10.171234","0.5076904"
"1956922","0.1257782","-9.968903","0.28155518"
"1956942","-0.38362122","-10.076019","0.055419922"
"1956962","-0.37886047","-10.135529","0.022094727"
"1956982","-0.28840637","-9.94986","-1.1966553"
"1957002","-1.1548615","-10.202179","-0.66345215"
"1957022","-1.0287018","-10.061737","-1.5727539"
"1957042","-1.1739044","-10.4045105","-2.3011475"
"1957062","-1.0477448","-10.823456","-3.465149"
"1957082","-0.6311798","-10.91153","-4.24115"
"1957102","-0.26698303","-10.937714","-4.588684"
"1957121","-1.0144196","-10.885345","-4.9433594"
"1957142","-1.311966","-11.266205","-6.2025757"
"1957161","-1.0786896","-11.923187","-5.7645874"
"1957181","0.25193787","-10.433075","-3.4603882"
"1957201","0.018661499","-8.726349","-2.593933"
"1957221","1.4230804","-7.3766785","-1.7893677"
"1957241","2.8679657","-6.776825","-1.7131958"
"1957261","1.523056","-7.4028625","-2.8057861"
"1957281","-1.023941","-6.943451","-4.3482666"
"1957301","-2.1831818","-6.443573","-5.1623535"
"1957321","-1.6618805","-5.943695","-4.524414"
"1957342","-0.90016174","-5.712799","-3.4365845"
"1957363","-0.23365784","-6.474518","-3.350891"
"1957383","0.4376068","-6.9267883","-4.3149414"
"1957403","0.6280365","-7.3885803","-4.5910645"
"1957423","0.22099304","-7.7813416","-4.324463"
"1957442","-0.8144684","-7.8075256","-4.6696167"
"1957462","-1.3095856","-7.5123596","-4.781494"
"1957483","-1.4833527","-7.6194763","-4.6553345"
"1957503","-1.6809235","-8.036041","-4.8790894"
"1957523","-1.2024689","-8.562103","-4.721985"
"1957542","-0.6883087","-8.707306","-4.362549"
"1957563","-0.59547424","-8.390717","-4.1054688"
"1957583","-1.1429596","-7.757538","-3.9102783"
"1957603","-1.8142242","-7.4076233","-3.6174927"
"1957623","-2.0808258","-7.1648254","-3.388977"
"1957642","-2.3355255","-6.641144","-3.8483887"
"1957663","-2.7021027","-9.7951355","-5.3170776"
"1957683","-1.292923","-15.08194","-10.3349"
"1957703","2.337143","-14.582062","-7.4189453"
"1957723","0.7113495","-11.266205","-5.645569"
"1957742","-0.37886047","-8.788239","-4.607727"
"1957763","-0.7454376","-7.605194","-3.9769287"
"1957783","-0.9953766","-7.348114","-3.8555298"
"1957803","-1.2500763","-6.9006042","-3.831726"
"1957823","-1.5928497","-6.8458557","-3.7507935"
"1957842","-1.6428375","-7.3124084","-3.446106"
"1957863","-1.4262238","-7.824188","-3.112854"
"1957883","-0.64308167","-8.750153","-3.5389404"
"1957903","0.11149597","-9.533295","-4.36969"
"1957923","0.20909119","-9.671356","-4.5267944"
"1957942","-0.5074005","-9.164337","-4.4958496"
"1957963","-1.0453644","-8.9263","-4.838623"
"1957983","-1.1120148","-8.9548645","-4.81958"
"1958002","-1.4643097","-8.471649","-4.229248"
"1958023","-1.5428619","-8.35025","-4.131653"
"1958042","-0.9929962","-8.533539","-4.088806"
"1958063","-0.49073792","-8.99295","-4.4768066"
"1958083","-0.121780396","-8.952484","-4.472046"
"1958103","-0.37886047","-8.524017","-3.9650269"
"1958123","-0.56214905","-8.707306","-4.024536"
"1958142","-0.53596497","-9.171478","-4.3554077"
"1958163","-0.5645294","-9.135773","-4.30542"
"1958183","-0.73591614","-8.847748","-4.234009"
"1958203","-0.9263458","-8.609711","-4.126892"
"1958223","-0.8358917","-8.628754","-4.195923"
"1958242","-0.9430084","-8.783478","-4.357788"
"1958263","-0.7716217","-9.050079","-4.4744263"
"1958283","-0.61927795","-8.92868","-4.0792847"
"1958303","-0.5645294","-8.688263","-4.0150146"
"1958323","-0.5335846","-8.869171","-4.1435547"
