Time,AccelX,AccelY,AccelZ
1518195578736.00 ,-1.7229156,0.62135315,-0.3314972
1518195578936.00 ,9.241074,-10.899643,-6.732315
1518195579139.00 ,-3.4082184,0.62849426,-3.9258575
1518195579339.00 ,5.073044,-10.211716,-1.5573883
1518195579542.00 ,-1.1730499,-3.061081,0.42546082
1518195579743.00 ,7.1487274,-4.7392426,-1.388382
1518195579945.00 ,-4.855484,-10.792526,-7.1012726
1518195580146.00 ,8.205612,-6.2388763,0.43022156
1518195580347.00 ,0.4051361,-12.144577,-10.043411
1518195580548.00 ,1.4477386,-2.6754608,-1.7716217
1518195580750.00 ,-4.757889,-37.214645,-6.7608795
1518195580952.00 ,3.2544403,-6.243637,0.10173035
1518195581153.00 ,-1.9990387,-19.697495,-7.289322
1518195581354.00 ,-2.1156769,-0.20701599,1.4514008
1518195581556.00 ,17.603317,-35.993515,-8.350967
1518195581758.00 ,1.847641,1.9900665,2.703476
1518195581959.00 ,19.564743,-21.378036,-9.26741
1518195582159.00 ,0.36228943,1.0236359,5.514694
1518195582360.00 ,30.281174,-20.37828,-13.333084
1518195582562.00 ,-2.3870392,3.3802032,-0.6338043
1518195582763.00 ,18.38646,-17.060043,-7.867752
1518195582965.00 ,0.42893982,2.9755402,4.7267914
1518195583166.00 ,29.709885,-3.606186,-1.2884064
1518195583367.00 ,3.554367,-5.524765,-1.895401
1518195583569.00 ,4.1589813,-7.731369,-1.7549591
1518195583772.00 ,7.2891693,-6.5411835,-1.8858795
1518195583972.00 ,6.6488495,-7.3481293,-1.221756
1518195584173.00 ,7.1106415,-6.898239,-1.2288971
1518195584375.00 ,6.6678925,-7.5361786,-0.9813385
1518195584576.00 ,6.760727,-7.3505096,-1.093216
1518195584779.00 ,6.946396,-7.114853,-0.7028351
1518195584979.00 ,7.2844086,-6.7982635,-0.7075958
1518195585182.00 ,7.0416107,-6.883957,-0.8766022
1518195585382.00 ,6.965439,-6.8815765,-0.90278625
1518195585583.00 ,7.153488,-7.038681,-1.0146637
1518195585786.00 ,7.3082123,-6.8315887,-0.7909088
1518195585987.00 ,7.1939545,-7.012497,-0.89564514
1518195586188.00 ,7.4177094,-6.743515,-0.824234
1518195586389.00 ,7.427231,-6.7006683,-0.8813629
1518195586591.00 ,7.4319916,-6.769699,-0.8480377
1518195586793.00 ,7.305832,-6.8054047,-0.843277
1518195586995.00 ,7.134445,-6.891098,-0.9884796
1518195587195.00 ,7.120163,-6.876816,-1.0456085
1518195587396.00 ,7.1225433,-6.9387054,-0.99086
1518195587597.00 ,7.312973,-6.795883,-0.95991516
1518195587800.00 ,6.903549,-7.205307,-0.907547
1518195588001.00 ,7.5914764,-6.629257,-0.8766022
1518195588203.00 ,7.2010956,-6.629257,-1.0598907
1518195588405.00 ,7.305832,-7.22435,-0.7980499
1518195588607.00 ,7.55101,-6.698288,-1.1336823
1518195588808.00 ,6.8297577,-6.9958344,-1.1765289
1518195589009.00 ,6.748825,-7.238632,-1.18367
1518195589209.00 ,6.151352,-7.7289886,-0.8908844
1518195589412.00 ,5.7966766,-8.102707,-0.9051666
1518195589613.00 ,4.6017303,-8.552597,-1.0027618
1518195589815.00 ,4.530319,-8.631149,-0.8575592
1518195590016.00 ,4.606491,-8.781113,-0.81947327
1518195590216.00 ,4.380356,-8.416916,-1.2765045
1518195590419.00 ,4.2065887,-8.628769,-1.2598419
1518195590621.00 ,4.1161346,-8.997726,-1.664505
1518195590822.00 ,0.88835144,-10.292648,-1.1931915
1518195591023.00 ,0.68125916,-9.380966,-0.6266632
1518195591225.00 ,1.5834198,-9.671371,-0.6695099
1518195591425.00 ,1.8714447,-9.173874,-0.7837677
1518195591628.00 ,0.22898865,-10.675888,-1.895401
1518195591829.00 ,1.3263397,-9.302414,-0.82899475
1518195592030.00 ,1.4572601,-9.821335,-1.2598419
1518195592231.00 ,1.1478119,-9.547592,-1.0670319
1518195592433.00 ,1.109726,-9.430954,-1.0027618
1518195592635.00 ,0.8764496,-9.519028,-1.2884064
1518195592835.00 ,1.0359344,-9.490463,-1.1884308
1518195593036.00 ,1.0454559,-9.328598,-0.8147125
1518195593239.00 ,0.77171326,-9.361923,-1.1884308
1518195593441.00 ,2.0618744,-10.537827,-7.7225494
1518195593642.00 ,1.6000824,-6.7006683,-4.171036
1518195593844.00 ,1.0121307,-8.0360565,-3.5997467
1518195594046.00 ,3.0806732,-8.069382,-1.7454376
1518195594246.00 ,1.0406952,-9.5047455,-1.5407257
1518195594448.00 ,0.69078064,-9.823715,-0.57429504
1518195594648.00 ,1.0121307,-10.311691,0.90153503
1518195594851.00 ,0.7455292,-9.680893,0.3683319
1518195595052.00 ,2.8878632,-8.216965,-1.2336578
1518195595254.00 ,1.0311737,-8.973923,-3.3569489
1518195595455.00 ,-0.56843567,-8.143173,-3.7473297
1518195595655.00 ,0.43608093,-8.383591,1.0062714
1518195595858.00 ,0.20756531,-8.550217,-0.92658997
1518195596059.00 ,1.219223,-8.976303,-1.5502472
1518195596259.00 ,3.259201,-10.697311,-0.5266876
1518195596461.00 ,-1.8443146,-9.542831,-1.1098785
1518195596664.00 ,-0.44465637,-8.0360565,-2.902298
1518195596865.00 ,1.7238617,-7.455246,-4.7399445
1518195597065.00 ,-0.21376038,-10.021286,-5.28981
1518195597267.00 ,-0.11616516,-9.321457,-1.0122833
1518195597468.00 ,0.56700134,-9.699936,-1.5692902
1518195597669.00 ,1.8500214,-9.583298,-1.2146149
1518195597871.00 ,4.4374847,-9.490463,-0.5219269
1518195598073.00 ,-0.49702454,-11.754196,-0.5457306
1518195598275.00 ,0.34562683,-9.899887,-0.13154602
1518195598477.00 ,1.3620453,-9.181015,-2.523819
1518195598678.00 ,3.6472015,-9.440475,-2.1048737
1518195598878.00 ,4.887375,-10.775864,-3.1474762
1518195599079.00 ,5.2634735,-9.98558,-1.093216
1518195599281.00 ,3.5972137,-9.283371,-0.7194977
1518195599482.00 ,4.3517914,-8.745407,0.14457703
1518195599684.00 ,2.1666107,-9.409531,1.0348358
1518195599885.00 ,1.3644257,-11.121017,-1.3003082
1518195600086.00 ,1.3763275,-8.374069,-2.228653
1518195600290.00 ,3.3853607,-7.050583,-3.7949371
1518195600491.00 ,1.2620697,-10.466415,-3.7758942
1518195600692.00 ,3.6257782,-8.631149,-0.69569397
1518195600894.00 ,3.1068573,-9.000107,-1.1313019
1518195601094.00 ,3.5686493,-8.985825,-1.0694122
1518195601296.00 ,5.830002,-9.131027,-0.29103088
1518195601497.00 ,1.0597382,-8.852524,-1.3455353
1518195601700.00 ,2.1951752,-8.155075,-2.1572418
1518195601900.00 ,2.964035,-8.683517,-2.4643097
1518195602101.00 ,3.0830536,-8.707321,-2.0905914
1518195602303.00 ,3.970932,-8.150314,-2.088211
1518195602505.00 ,3.6091156,-8.63353,-2.7047272
1518195602707.00 ,4.485092,-9.385727,-2.9237213
1518195602907.00 ,4.773117,-8.464523,-2.0334625
1518195603109.00 ,4.908798,-8.069382,-2.1405792
1518195603310.00 ,5.0897064,-8.093185,-2.1167755
1518195603513.00 ,4.9873505,-8.138412,-2.0929718
1518195603713.00 ,5.0206757,-8.169357,-2.152481
1518195603914.00 ,4.9802094,-8.05986,-2.1691437
1518195604115.00 ,5.0706635,-8.095566,-2.2119904
1518195604316.00 ,5.220627,-8.005112,-2.2762604
1518195604520.00 ,5.0182953,-8.112228,-2.3143463
1518195604721.00 ,5.1539764,-7.9979706,-2.3357697
1518195604921.00 ,5.1420746,-8.0360565,-2.2834015
1518195605122.00 ,5.0659027,-8.069382,-2.2595978
1518195605324.00 ,5.0659027,-8.009872,-2.3286285
1518195605526.00 ,5.2491913,-7.950363,-2.254837
1518195605728.00 ,5.201584,-8.062241,-2.171524
1518195605928.00 ,5.2253876,-7.9836884,-2.2786407
1518195606130.00 ,5.144455,-7.99559,-2.2453156
1518195606331.00 ,5.1611176,-8.090805,-2.3500519
1518195606533.00 ,5.11351,-8.05986,-2.364334
1518195606736.00 ,5.0897064,-8.064621,-2.3262482
1518195606936.00 ,5.0206757,-8.074142,-2.20961
1518195607138.00 ,5.04924,-8.05986,-2.300064
1518195607339.00 ,5.1468353,-8.052719,-2.27388
1518195607540.00 ,5.132553,-8.047958,-2.2953033
1518195607742.00 ,5.1230316,-8.024155,-2.2405548
1518195607943.00 ,5.1658783,-8.009872,-2.2762604
1518195608144.00 ,5.11351,-8.050339,-2.3690948
1518195608345.00 ,5.137314,-8.047958,-2.2310333
1518195608548.00 ,5.2682343,-7.950363,-2.3357697
1518195608749.00 ,5.092087,-7.9337006,-2.2643585
1518195608951.00 ,5.2372894,-8.024155,-2.3095856
1518195609153.00 ,5.11351,-8.021774,-2.2643585
1518195609354.00 ,5.203964,-8.097946,-2.3714752
1518195609555.00 ,5.1111298,-7.981308,-2.183426
1518195609757.00 ,5.158737,-7.9836884,-2.266739
1518195609958.00 ,5.156357,-7.9789276,-2.2857819
1518195610160.00 ,5.1277924,-7.981308,-2.319107
1518195610361.00 ,5.208725,-8.067001,-2.2714996
1518195610562.00 ,5.163498,-7.9789276,-2.2000885
1518195610763.00 ,5.1492157,-8.026535,-2.2310333
1518195610964.00 ,5.2372894,-7.9456024,-2.1881866
1518195611167.00 ,5.1873016,-8.088425,-2.2429352
1518195611367.00 ,5.3325043,-7.962265,-2.2524567
1518195611568.00 ,5.1920624,-7.9598846,-2.1548615
1518195611771.00 ,5.2372894,-7.9075165,-2.3214874
1518195611971.00 ,5.1349335,-7.9408417,-2.247696
1518195612174.00 ,5.151596,-8.009872,-2.4095612
1518195612374.00 ,5.1730194,-7.99321,-2.190567
1518195612575.00 ,5.1873016,-8.090805,-2.2834015
1518195612777.00 ,5.1992035,-7.9979706,-2.3072052
1518195612979.00 ,5.132553,-7.781357,-2.2786407
1518195613180.00 ,4.5136566,-8.221725,-2.857071
1518195613381.00 ,4.4422455,-8.400253,-2.4524078
1518195613583.00 ,4.837387,-8.476425,-2.0310822
1518195613785.00 ,3.9090424,-7.371933,-2.319107
1518195613987.00 ,5.0325775,-20.173569,-4.428116
1518195614187.00 ,3.4305878,3.1969147,3.7056122
1518195614388.00 ,3.104477,-13.675156,-12.223831
1518195614590.00 ,1.9690399,0.6903839,3.62706
1518195614793.00 ,1.8952484,-11.235275,-1.8573151
1518195614994.00 ,2.4355927,2.5113678,3.2462006
1518195615194.00 ,6.4369965,-11.71611,-1.3788605
1518195615395.00 ,2.0095062,1.4616241,2.5154266
1518195615597.00 ,-0.19709778,-13.672775,-5.3993073
1518195615800.00 ,0.69792175,1.0069733,3.293808
1518195616002.00 ,2.1832733,-18.026474,-11.481155
1518195616201.00 ,0.9764252,1.518753,5.288559
1518195616403.00 ,0.92167664,-11.242416,-5.185074
1518195616605.00 ,-1.0611725,0.7570343,-2.4238434
1518195616807.00 ,2.014267,-5.5081024,0.80155945
1518195617007.00 ,2.366562,-6.8363495,-0.050613403
1518195617210.00 ,2.7617035,-1.6542816,-0.7242584
1518195617411.00 ,4.316086,-19.02147,-4.806595
1518195617613.00 ,-5.657669,4.5799103,-1.9358673
1518195617814.00 ,5.1016083,-28.816696,-4.4328766
1518195618016.00 ,-0.36134338,3.2540436,3.3152313
1518195618217.00 ,-1.244461,-22.382553,-3.0641632
1518195618418.00 ,0.9145355,-2.3088837,0.78489685
1518195618620.00 ,2.0761566,-5.4509735,-7.815384
1518195618821.00 ,1.0764008,-6.8863373,-0.59809875
1518195619023.00 ,2.4046478,-1.8351898,-1.2955475
1518195619223.00 ,4.1423187,-16.826767,-3.852066
1518195619426.00 ,-2.9726105,6.284256,0.5920868
1518195619626.00 ,3.7281342,-24.141647,-5.0089264
1518195619828.00 ,-4.400833,3.044571,4.691086
1518195620030.00 ,-5.1482697,-19.34996,2.9010468
1518195620230.00 ,3.3758392,-2.8516083,0.92533875
1518195620433.00 ,-0.14472961,-2.304123,-1.0503693
1518195620634.00 ,0.7836151,-14.753464,-6.5037994
1518195620836.00 ,2.5831757,-0.27842712,0.6920624
1518195621037.00 ,9.28392,-29.473679,-0.35292053
1518195621238.00 ,-2.7678986,4.391861,-1.9477692
1518195621439.00 ,-1.680069,-34.598618,-9.753006
1518195621640.00 ,-1.0897369,2.582779,4.2911835
1518195621841.00 ,-9.918533,-20.192612,7.392807
1518195622044.00 ,0.776474,-0.4688568,-0.33625793
1518195622246.00 ,1.5239105,-5.36528,-2.4333649
1518195622447.00 ,0.2980194,-11.404282,-3.844925
1518195622647.00 ,4.6850433,-0.9496918,-4.094864
1518195622850.00 ,4.258957,-24.753403,-3.3164825
1518195623052.00 ,-5.1673126,6.0390778,0.118392944
1518195623252.00 ,-1.9680939,-37.455063,-17.203568
1518195623454.00 ,-1.5229645,0.8712921,5.090988
1518195623656.00 ,1.5500946,-8.278854,-5.320755
1518195623856.00 ,-3.3939362,-7.364792,-2.6380768
1518195624057.00 ,1.0002289,-1.1329803,-2.0453644
1518195624260.00 ,0.91929626,-17.68608,-7.7415924
1518195624462.00 ,2.180893,5.515396,0.13505554
1518195624663.00 ,6.52269,-23.19188,-3.4140778
1518195624864.00 ,0.26945496,-3.3134003,2.177414
1518195625065.00 ,-1.0254669,-8.469284,-0.6361847
1518195625267.00 ,0.47416687,-9.580917,-0.76472473
1518195625469.00 ,-0.31373596,-9.323837,-0.91944885
1518195625670.00 ,0.11949158,-9.695175,-0.9242096
1518195625872.00 ,-0.018569946,-9.442856,-1.1908112
1518195626072.00 ,0.6217499,-9.778488,-0.888504
1518195626273.00 ,0.4217987,-9.549973,-1.1027374
1518195626475.00 ,0.6622162,-9.440475,-1.1551056
1518195626676.00 ,0.06474304,-9.483322,-0.9408722
1518195626877.00 ,0.73838806,-9.576157,-1.093216
1518195627079.00 ,0.4051361,-9.452377,-1.0646515
1518195627282.00 ,0.2742157,-9.46904,-0.91944885
1518195627483.00 ,0.4551239,-9.388107,-0.7742462
1518195627685.00 ,0.09806824,-9.573776,-0.94563293
1518195627886.00 ,0.1337738,-9.578537,-0.8766022
1518195628086.00 ,0.51701355,-9.757065,-0.8647003
1518195628289.00 ,0.39085388,-9.590439,-0.76472473
1518195628490.00 ,1.0787811,-9.288132,-1.2193756
1518195628692.00 ,1.1811371,-9.435715,-1.0598907
1518195628893.00 ,1.2549286,-9.442856,-0.9480133
1518195629093.00 ,1.431076,-9.6523285,-0.5957184
1518195629294.00 ,2.2975311,-9.366684,-0.9884796
1518195629497.00 ,1.109726,-9.476181,-0.8099518
1518195629699.00 ,2.2165985,-9.181015,-0.9503937
1518195629899.00 ,1.9333344,-9.376205,-0.61476135
1518195630101.00 ,2.1309052,-9.204819,-1.2598419
1518195630304.00 ,1.283493,-9.619003,-0.24580383
1518195630505.00 ,2.1904144,-9.2548065,-1.0075226
1518195630706.00 ,1.5429535,-9.3405,-0.3719635
1518195630906.00 ,1.340622,-9.511887,-0.16011047
1518195631109.00 ,1.9857025,-9.580917,-0.97657776
1518195631310.00 ,1.6857758,-9.347641,-0.9408722
1518195631511.00 ,2.0118866,-9.449997,-0.9884796
1518195631713.00 ,2.0190277,-9.388107,-1.1693878
1518195631913.00 ,1.9595184,-9.416672,-1.1979523
1518195632116.00 ,1.9738007,-9.378586,-1.0955963
1518195632317.00 ,2.1594696,-9.283371,-1.202713
1518195632518.00 ,2.1951752,-9.264328,-1.4502716
1518195632720.00 ,2.0475922,-9.330978,-1.3169708
1518195632921.00 ,2.0642548,-9.345261,-1.2288971
1518195633122.00 ,2.1499481,-9.4857025,-1.1622467
1518195633324.00 ,2.1285248,-9.350021,-1.2741241
1518195633526.00 ,2.0166473,-9.326218,-1.2574615
1518195633728.00 ,1.828598,-9.388107,-1.1789093
1518195633928.00 ,1.9904633,-9.304794,-1.0003815
1518195634129.00 ,2.0499725,-9.528549,-0.9741974
1518195634332.00 ,1.9238129,-9.395248,-0.9337311
1518195634532.00 ,1.9333344,-9.409531,-0.9646759
1518195634734.00 ,1.7667084,-9.423813,-0.87184143
1518195634935.00 ,2.1285248,-9.330978,-0.7837677
1518195635138.00 ,2.7498016,-9.635666,-1.1289215
1518195635339.00 ,2.1927948,-9.252426,-0.6861725
1518195635540.00 ,2.0904388,-9.40715,-0.65760803
1518195635742.00 ,1.9190521,-9.626144,-1.1408234
1518195635943.00 ,1.9595184,-10.854416,-0.7361603
1518195636145.00 ,-3.6914825,-6.7577972,-0.61476135
1518195636346.00 ,1.1406708,-11.549484,-10.624222
1518195636548.00 ,2.1285248,0.88557434,3.7960663
1518195636748.00 ,10.416977,-27.505112,-4.9398956
1518195636950.00 ,0.81455994,6.034317,-1.7430573
1518195637152.00 ,1.8309784,-18.012192,-11.490677
1518195637352.00 ,0.314682,1.2711945,3.4366302
1518195637555.00 ,28.150742,-33.77263,3.384262
1518195637755.00 ,-4.8911896,3.8681793,-6.846573
1518195637956.00 ,2.3522797,-12.787277,-11.090775
1518195638158.00 ,-0.4660797,6.258072,-1.2003326
1518195638360.00 ,11.897568,-19.485641,-4.659012
1518195638561.00 ,-5.6029205,4.1252594,-3.1903229
1518195638763.00 ,0.6669769,-10.164108,-8.179581
1518195638964.00 ,-5.1220856,-0.5997772,-2.6380768
1518195639166.00 ,-3.5819855,-13.182419,-3.3617096
1518195639367.00 ,-1.8609772,-1.9851532,-2.0120392
1518195639568.00 ,0.095687866,-9.72374,-4.466202
1518195639770.00 ,-2.463211,1.095047,-0.8075714
1518195639971.00 ,-2.475113,-14.184555,-2.5904694
1518195640173.00 ,-0.673172,-1.8708954,-2.6499786
1518195640374.00 ,2.2165985,-9.116745,-2.319107
1518195640575.00 ,-3.8081207,0.6189728,2.324997
1518195640776.00 ,-6.319412,-14.391647,-0.30769348
1518195640979.00 ,-3.9438019,-4.8415985,-4.885147
1518195641181.00 ,0.8074188,-7.700424,-2.300064
1518195641382.00 ,-5.362503,-7.191025,-0.3719635
1518195641582.00 ,-2.0942535,-7.7599335,0.006515503
1518195641785.00 ,-1.0230865,-13.591843,-8.472366
1518195641986.00 ,2.9973602,-3.9775238,-0.86231995
1518195642188.00 ,-17.676163,-26.417282,9.842209
1518195642388.00 ,-0.506546,-6.531662,0.1874237
1518195642589.00 ,-7.8404694,-26.298264,-5.570694
1518195642792.00 ,4.137558,-1.4043427,2.0893402
1518195642993.00 ,-10.939713,-38.84163,-15.313553
1518195643194.00 ,1.7571869,-1.9375458,2.1797943
1518195643395.00 ,-6.695511,-24.950974,-6.1253204
1518195643596.00 ,5.7062225,0.49519348,2.0869598
1518195643799.00 ,-13.1653595,-38.01683,4.6506195
1518195644000.00 ,-3.174942,0.5737457,0.3278656
1518195644201.00 ,0.3884735,-33.617905,-9.055557
1518195644404.00 ,4.913559,0.33332825,2.8296356
1518195644606.00 ,-1.5229645,-38.84163,-6.758499
1518195644807.00 ,3.2449188,-0.6854706,1.927475
1518195645008.00 ,-9.96376,-24.365402,-5.853958
1518195645209.00 ,3.5234222,-1.7066498,2.3273773
1518195645411.00 ,-15.717117,-24.101181,-3.787796
1518195645612.00 ,0.012374878,-2.9611053,1.991745
1518195645812.00 ,-5.5267487,-13.346664,-4.4852448
1518195646014.00 ,0.8240814,-4.7249603,-1.0908356
1518195646216.00 ,2.085678,-11.52092,-3.466446
1518195646417.00 ,2.7498016,-13.9179535,-2.0263214
1518195646619.00 ,2.6807709,-9.914169,-0.44337463
1518195646821.00 ,2.4498749,-9.366684,-1.2265167
1518195647022.00 ,2.8664398,-9.490463,-0.119644165
1518195647224.00 ,2.6212616,-8.881088,0.2374115
1518195647425.00 ,2.8307343,-9.435715,-0.43623352
1518195647627.00 ,2.6641083,-9.5047455,-0.25532532
1518195647827.00 ,3.0616302,-9.264328,-0.4719391
1518195648029.00 ,2.6212616,-9.495224,-0.28388977
1518195648230.00 ,2.8021698,-9.361923,-0.41004944
1518195648431.00 ,2.778366,-9.314316,-0.4386139
1518195648632.00 ,2.5950775,-9.216721,-0.2815094
1518195648834.00 ,2.925949,-9.373825,-0.35054016
1518195649036.00 ,2.9592743,-9.295273,-0.64808655
1518195649237.00 ,2.918808,-9.204819,-0.48860168
1518195649439.00 ,2.7569427,-9.354782,-0.510025
1518195649641.00 ,2.7402802,-9.364304,-0.49336243
1518195649842.00 ,2.7807465,-9.352402,-0.5552521
1518195650044.00 ,2.7236176,-9.319077,-0.4219513
1518195650245.00 ,2.6926727,-9.373825,-0.4790802
1518195650447.00 ,2.745041,-9.335739,-0.6457062
1518195650648.00 ,2.8497772,-9.292892,-0.59809875
1518195650849.00 ,2.7807465,-9.242905,-0.6004791
1518195651049.00 ,2.7426605,-9.245285,-0.4957428
1518195651251.00 ,2.7855072,-9.347641,-0.4219513
1518195651454.00 ,2.7855072,-9.388107,-0.4386139
1518195651655.00 ,2.7640839,-9.34288,-0.49098206
1518195651855.00 ,2.7164764,-9.292892,-0.50764465
1518195652058.00 ,2.6641083,-9.378586,-0.41481018
1518195652259.00 ,2.7688446,-9.2548065,-0.53144836
1518195652461.00 ,2.7212372,-9.347641,-0.30055237
1518195652662.00 ,2.7498016,-9.34288,-0.43623352
1518195652864.00 ,2.7093353,-9.385727,-0.34339905
1518195653064.00 ,2.6712494,-9.435715,-0.28627014
1518195653265.00 ,2.7307587,-9.316696,-0.18629456
1518195653468.00 ,2.6831512,-9.34288,-0.3481598
1518195653668.00 ,2.6831512,-9.321457,-0.22200012
1518195653870.00 ,2.790268,-9.297653,-0.34339905
1518195654071.00 ,2.6998138,-9.359543,-0.31245422
1518195654274.00 ,2.6974335,-9.347641,-0.25532532
1518195654476.00 ,2.6736298,-9.395248,-0.1910553
1518195654677.00 ,2.7164764,-9.300034,-0.4219513
1518195654878.00 ,2.5831757,-9.40239,-0.22676086
1518195655079.00 ,3.0592499,-9.1905365,0.21836853
1518195655281.00 ,2.6641083,-9.269089,-0.41004944
1518195655483.00 ,2.6522064,-9.430954,-0.40052795
1518195655684.00 ,2.604599,-9.47142,-0.4290924
1518195655885.00 ,2.3022919,-9.369064,-0.36006165
1518195656086.00 ,2.623642,-9.3405,-0.2886505
1518195656288.00 ,2.925949,-9.40477,-0.43385315
1518195656488.00 ,2.6403046,-9.464279,-0.8980255
1518195656691.00 ,2.2308807,-9.495224,-1.9715729
1518195656892.00 ,2.630783,-7.2029266,-2.792801
1518195657093.00 ,3.1711273,-8.0360565,-3.473587
1518195657295.00 ,3.490097,-6.736374,-2.311966
1518195657497.00 ,3.2449188,-9.673752,0.52067566
1518195657698.00 ,2.3784637,-9.837997,-1.1598663
1518195657899.00 ,5.223007,-9.252426,0.9277191
1518195658100.00 ,2.0713959,-10.149826,-6.26E-04
1518195658302.00 ,2.861679,-8.107468,-2.1286774
1518195658504.00 ,2.2285004,-9.4857025,-2.8142242
1518195658705.00 ,0.74790955,-10.185532,-1.8001862
1518195658906.00 ,4.9040375,-8.421677,-0.6433258
1518195659107.00 ,5.3729706,-8.259811,-1.0027618
1518195659309.00 ,4.054245,-8.843002,-0.50764465
1518195659510.00 ,2.5879364,-11.642319,-1.0908356
1518195659713.00 ,4.363693,-8.657333,-1.9192047
1518195659913.00 ,5.727646,-7.0220184,-3.1046295
1518195660115.00 ,1.5429535,-9.588058,-3.223648
1518195660316.00 ,1.9023895,-9.709457,-0.17201233
1518195660518.00 ,4.368454,-9.050095,-1.1241608
1518195660720.00 ,3.8757172,-8.900131,-0.69807434
1518195660921.00 ,3.868576,-8.907272,-1.1360626
1518195661122.00 ,1.9857025,-9.619003,-2.0977325
1518195661324.00 ,4.3779755,-7.9646454,-1.831131
1518195661525.00 ,3.9042816,-7.179123,-2.3238678
1518195661727.00 ,2.476059,-8.447861,-3.5592804
1518195661927.00 ,5.3087006,-7.99321,1.3228607
1518195662130.00 ,4.201828,-8.478806,-0.445755
1518195662331.00 ,2.8973846,-9.197678,0.772995
1518195662532.00 ,4.516037,-9.721359,0.5659027
1518195662734.00 ,3.2306366,-7.5147552,-0.29579163
1518195662934.00 ,3.0544891,-8.076523,-2.0453644
1518195663135.00 ,1.3620453,-10.464035,-4.5423737
1518195663338.00 ,6.2061005,-5.4509735,0.63731384
1518195663540.00 ,4.4993744,-8.136032,-1.5740509
1518195663740.00 ,3.7067108,-8.802536,-0.9218292
1518195663941.00 ,4.906418,-8.833481,-0.08869934
1518195664143.00 ,4.5969696,-8.969162,-0.09346008
1518195664345.00 ,3.5115204,-9.419052,-1.7311554
1518195664546.00 ,2.5189056,-7.1815033,-0.51716614
1518195664749.00 ,4.297043,-8.162216,-3.9520416
1518195664950.00 ,2.566513,-11.799423,-2.792801
1518195665151.00 ,1.809555,-10.083176,-0.33625793
1518195665352.00 ,2.2285004,-9.492844,-0.26722717
1518195665554.00 ,4.6874237,-8.788254,0.39213562
1518195665754.00 ,2.085678,-9.14769,0.4849701
1518195665957.00 ,4.6350555,-8.421677,-1.2193756
1518195666158.00 ,4.363693,-8.854904,-0.86946106
1518195666360.00 ,3.675766,-8.533554,-2.928482
1518195666561.00 ,3.6710052,-8.31694,-3.3783722
1518195666763.00 ,3.206833,-10.999619,-4.8113556
1518195666963.00 ,2.925949,-10.180771,2.0441132
1518195667165.00 ,3.1973114,-9.359543,-0.5861969
1518195667366.00 ,4.337509,-8.593063,-0.824234
1518195667567.00 ,4.8469086,-8.695419,-0.095840454
1518195667770.00 ,2.745041,-9.119125,-1.4740753
1518195667970.00 ,-1.7205353,-8.709702,-5.9658356
1518195668172.00 ,4.0375824,-8.495468,-2.2262726
1518195668373.00 ,4.039963,-8.471664,-2.1310577
