Time,AccelX,AccelY,AccelZ
1518198869217.00 ,1.2692108,-9.521408,-0.7028351
1518198869420.00 ,1.4144135,-9.642807,-0.740921
1518198869620.00 ,1.8643036,-9.46666,-0.71473694
1518198869821.00 ,1.3691864,-9.454758,-0.94563293
1518198870024.00 ,1.1573334,-9.523788,-1.0218048
1518198870224.00 ,1.514389,-9.509506,-1.1146393
1518198870427.00 ,0.6526947,-9.53093,-0.81947327
1518198870628.00 ,1.3739471,-9.47142,-0.6623688
1518198870829.00 ,1.7381439,-9.509506,-1.1074982
1518198871031.00 ,1.2977753,-9.419052,-0.7242584
1518198871232.00 ,0.7098236,-9.66185,-0.5766754
1518198871434.00 ,0.9407196,-9.571396,-0.5790558
1518198871634.00 ,1.2216034,-9.3381195,-0.7932892
1518198871835.00 ,1.0668793,-9.197678,-0.67189026
1518198872039.00 ,1.6405487,-9.221481,-1.0265656
1518198872239.00 ,1.3144379,-9.53093,-0.6338043
1518198872441.00 ,0.628891,-7.5409393,-1.3669586
1518198872641.00 ,1.2525482,-9.131027,-1.4240875
1518198872843.00 ,1.0002289,-9.609482,-0.66474915
1518198873046.00 ,1.0883026,-9.561874,-0.67189026
1518198873247.00 ,1.1311493,-9.557114,-0.8004303
1518198873447.00 ,1.4572601,-9.554733,-0.9337311
1518198873648.00 ,1.1954193,-9.528549,-0.8170929
1518198873850.00 ,1.2501678,-9.366684,-0.46955872
1518198874052.00 ,1.2715912,-9.47142,-0.5838165
1518198874254.00 ,1.1620941,-9.778488,-0.13154602
1518198874456.00 ,1.3382416,-9.53331,-0.31721497
1518198874657.00 ,1.1787567,-9.683273,-0.21009827
1518198874859.00 ,1.2620697,-9.547592,-0.20533752
1518198875060.00 ,1.2787323,-9.638046,-0.298172
1518198875260.00 ,1.1263885,-9.619003,-0.3648224
1518198875462.00 ,1.2311249,-9.638046,-0.33625793
1518198875664.00 ,1.1882782,-9.626144,-0.29341125
1518198875866.00 ,1.3263397,-9.609482,-0.09346008
1518198876067.00 ,1.7500458,-9.583298,-0.06251526
1518198876269.00 ,0.88835144,-9.430954,-0.4719391
1518198876470.00 ,1.0216522,-9.676132,-0.3886261
1518198876671.00 ,0.79551697,-10.149826,-2.062027
1518198876873.00 ,3.1020966,-8.402634,-3.4378815
1518198877074.00 ,3.3663177,-7.2600555,-4.449539
1518198877275.00 ,2.22612,-8.450241,-2.8356476
1518198877477.00 ,3.6424408,-9.773727,-2.119156
1518198877679.00 ,-0.94929504,-11.401901,3.4247284
1518198877880.00 ,3.2544403,-9.840378,1.1276703
1518198878081.00 ,4.799301,-8.985825,1.1371918
1518198878283.00 ,3.5757904,-8.50737,-0.82899475
1518198878483.00 ,2.1475677,-10.55925,0.8229828
1518198878686.00 ,-3.1511383,-12.858688,2.2012177
1518198878887.00 ,2.1071014,-7.7147064,-4.6375885
1518198879088.00 ,2.3141937,-6.6483,-4.4590607
1518198879289.00 ,0.3646698,-8.047958,-4.594742
1518198879490.00 ,5.6990814,-7.8194427,0.07316589
1518198879693.00 ,-0.52082825,-9.721359,0.71824646
1518198879895.00 ,0.80503845,-9.309555,0.58732605
1518198880096.00 ,4.3470306,-9.302414,2.2964325
1518198880297.00 ,0.9835663,-8.564499,1.4061737
1518198880499.00 ,0.5550995,-9.861801,0.6158905
1518198880700.00 ,5.8871307,-7.4909515,-1.5097809
1518198880901.00 ,3.7424164,-7.7742157,-4.851822
1518198881103.00 ,4.785019,-10.373581,1.7560883
1518198881304.00 ,4.182785,-9.031052,-1.1241608
1518198881506.00 ,3.3187103,-8.466904,0.38737488
1518198881706.00 ,5.7633514,-9.79039,0.36357117
1518198881908.00 ,0.8359833,-8.343124,-0.5957184
1518198882109.00 ,2.5569916,-7.9408417,-2.4500275
1518198882311.00 ,2.4689178,-6.6125946,-2.614273
1518198882513.00 ,3.618637,-8.790634,-4.780411
1518198882713.00 ,1.0311737,-4.7249603,0.001754761
1518198882914.00 ,0.045700073,-9.002487,0.10649109
1518198883117.00 ,1.2406464,-10.211716,2.1179047
1518198883318.00 ,4.677902,-8.769211,0.708725
1518198883520.00 ,1.4810638,-8.912033,0.5492401
1518198883721.00 ,6.2322845,-6.017502,-4.0401154
1518198883922.00 ,5.008774,-7.276718,-5.7016144
1518198884123.00 ,0.090927124,-9.002487,-7.5821075
1518198884325.00 ,3.7162323,-9.7285,2.241684
1518198884526.00 ,5.9823456,-8.781113,-1.1074982
1518198884727.00 ,3.9614105,-8.538315,-0.9313507
1518198884930.00 ,6.6440887,-10.168869,-0.17201233
1518198885132.00 ,-1.1111603,-10.506882,-2.1810455
1518198885332.00 ,3.490097,-7.538559,-2.0215607
1518198885534.00 ,4.8397675,-7.3743134,-0.057754517
1518198885735.00 ,2.0475922,-10.771103,0.15647888
1518198885937.00 ,2.1380463,-11.673264,-0.34101868
1518198886139.00 ,6.7393036,-8.293137,1.1824188
1518198886341.00 ,3.5948334,-9.428574,0.4016571
1518198886542.00 ,5.446762,-8.209824,2.120285
1518198886742.00 ,5.401535,-8.850143,0.48020935
1518198886945.00 ,2.2546844,-10.133163,-0.510025
1518198887146.00 ,0.27897644,-8.590683,-3.326004
1518198887346.00 ,3.3710785,-4.460739,-2.3262482
1518198887547.00 ,-1.8062286,-12.775375,-7.912979
1518198887750.00 ,5.0897064,-8.012253,0.4183197
1518198887952.00 ,4.1732635,-8.216965,0.40641785
1518198888153.00 ,3.6638641,-9.235764,0.772995
1518198888355.00 ,2.6569672,-9.183395,0.06840515
1518198888555.00 ,4.208969,-9.057236,-0.49336243
1518198888756.00 ,3.9590302,-9.176254,0.07316589
1518198888957.00 ,3.297287,-9.171494,-1.2098541
1518198889160.00 ,2.9806976,-9.0239105,-1.2717438
1518198889362.00 ,3.8780975,-8.909653,-0.68855286
1518198889562.00 ,3.3853607,-9.152451,-0.7813873
1518198889764.00 ,3.471054,-8.997726,-0.64094543
1518198889966.00 ,3.3567963,-9.285751,-0.35292053
1518198890168.00 ,3.4305878,-9.138168,-0.41004944
1518198890369.00 ,3.3377533,-9.138168,-0.50764465
1518198890570.00 ,3.6781464,-9.002487,-0.44099426
1518198890772.00 ,3.7566986,-8.902512,-0.54811096
1518198890972.00 ,3.5948334,-9.01915,-0.73139954
1518198891174.00 ,3.63768,-9.088181,-0.48146057
1518198891376.00 ,3.4877167,-9.111984,-0.3314972
1518198891577.00 ,3.5710297,-9.154831,-0.47669983
1518198891779.00 ,3.4353485,-9.073898,-0.5385895
1518198891981.00 ,3.3115692,-9.200058,-0.53382874
1518198892182.00 ,3.6091156,-9.104843,-0.61476135
1518198892383.00 ,3.4734344,-9.1072235,-0.6028595
1518198892585.00 ,3.4996185,-9.050095,-0.64808655
1518198892786.00 ,3.4996185,-9.185776,-0.66474915
1518198892986.00 ,3.3710785,-9.142929,-0.612381
1518198893189.00 ,3.5162811,-9.1072235,-0.45765686
1518198893390.00 ,3.4020233,-9.164352,-0.5433502
1518198893591.00 ,3.3496552,-9.138168,-0.3648224
1518198893793.00 ,3.406784,-9.200058,-0.39338684
1518198893995.00 ,3.399643,-9.178635,-0.34577942
1518198894196.00 ,3.4472504,-9.261948,-0.43147278
1518198894398.00 ,3.4163055,-9.157211,-0.39100647
1518198894598.00 ,3.4924774,-9.15007,-0.28627014
1518198894800.00 ,3.501999,-9.111984,-0.41719055
1518198895001.00 ,3.3972626,-9.109604,-0.4719391
1518198895202.00 ,3.3639374,-9.185776,-0.39814758
1518198895405.00 ,3.4305878,-9.0858,-0.43385315
1518198895605.00 ,3.4877167,-9.097702,-0.4290924
1518198895807.00 ,3.3734589,-9.071518,-0.28388977
1518198896009.00 ,3.4139252,-9.204819,-0.41719055
1518198896209.00 ,3.3663177,-9.223862,-0.35292053
1518198896412.00 ,3.3639374,-9.131027,-0.5052643
1518198896613.00 ,3.3210907,-9.195297,-0.4862213
1518198896814.00 ,3.4853363,-9.209579,-0.37672424
1518198897015.00 ,3.4329681,-9.392868,-0.41481018
1518198897217.00 ,3.1735077,-9.228622,-0.5766754
1518198897418.00 ,3.6638641,-9.0239105,-1.3550568
1518198897619.00 ,3.2282562,-9.140549,-0.97657776
1518198897821.00 ,3.0045013,-9.428574,-1.0884552
1518198898022.00 ,2.964035,-9.233383,-0.80281067
1518198898223.00 ,2.2808685,-9.519028,-0.41957092
1518198898425.00 ,1.9047699,-0.87828064,-1.2360382
1518198898626.00 ,11.043015,-19.66893,-8.848465
1518198898828.00 ,-1.032608,-4.6416473,-0.96943665
1518198899031.00 ,1.9809418,-1.8661346,-0.01966858
1518198899231.00 ,4.273239,-26.557724,-6.8775177
1518198899432.00 ,-4.4151154,-15.912704,-11.343094
1518198899635.00 ,-5.100662,3.5182648,3.2890472
1518198899835.00 ,3.25206,-0.5093231,0.88487244
1518198900037.00 ,0.20518494,-11.418564,-13.071243
1518198900238.00 ,-2.232315,-3.9322968,3.377121
1518198900440.00 ,0.30278015,-2.061325,1.6846771
1518198900641.00 ,-7.4167633,-28.828598,-12.852249
1518198900842.00 ,-6.355118,-12.882492,-11.847733
1518198901045.00 ,-4.015213,1.5496979,2.9200897
1518198901247.00 ,0.8336029,-3.4633636,2.9653168
1518198901448.00 ,-3.5962677,-32.791916,-2.357193
1518198901649.00 ,-1.6253204,-14.006027,-11.621597
1518198901849.00 ,-6.445572,0.33332825,4.0031586
1518198902052.00 ,-0.07569885,-1.5471649,0.6634979
1518198902254.00 ,-0.38276672,-1.5400238,-3.704483
1518198902454.00 ,2.5688934,-16.755356,-7.539261
1518198902655.00 ,4.6850433,-12.530197,-7.8391876
1518198902856.00 ,1.7167206,3.5301666,2.9129486
1518198903059.00 ,-2.2989655,-4.27507,2.5011444
1518198903261.00 ,8.350815,-17.966965,-9.991043
1518198903463.00 ,-1.8157501,-8.773972,-0.7099762
1518198903662.00 ,6.465561,-4.0846405,-0.43385315
1518198903865.00 ,-0.358963,-6.122238,-1.1051178
1518198904067.00 ,1.9095306,-18.38115,-12.773697
1518198904268.00 ,7.760483,-11.687546,-3.49263
1518198904469.00 ,3.361557,-1.0163422,2.1512299
1518198904670.00 ,-5.0578156,-3.6109467,2.1250458
1518198904872.00 ,7.0773163,-22.142136,-9.003189
1518198905073.00 ,-4.336563,-2.1493988,-0.1910553
1518198905274.00 ,4.6683807,0.85224915,2.203598
1518198905476.00 ,-2.7107697,-11.556625,-2.5785675
1518198905677.00 ,2.4236908,-19.649887,-13.533035
1518198905880.00 ,-5.850479,0.20716858,2.639206
1518198906081.00 ,0.09806824,1.9734039,3.49852
1518198906282.00 ,5.054001,-24.174973,-10.2885895
1518198906484.00 ,5.9037933,-23.90361,-6.76326
1518198906685.00 ,-0.22090149,4.425186,0.3445282
1518198906887.00 ,0.21946716,-2.2517548,-1.2646027
1518198907088.00 ,7.517685,-11.2686,-17.593948
1518198907289.00 ,2.8688202,-4.779709,-6.0229645
1518198907490.00 ,4.039963,1.7163239,3.8936615
1518198907692.00 ,-3.4677277,-17.828903,7.4665985
1518198907894.00 ,1.7857513,-20.202133,-7.367874
1518198908096.00 ,-1.9347687,-1.9304047,-0.53382874
1518198908297.00 ,1.1287689,2.6494293,3.9174652
1518198908497.00 ,0.005233765,-35.667404,-19.483963
1518198908700.00 ,2.5379486,-18.933395,-6.656143
1518198908901.00 ,-4.2056427,6.060501,1.2062225
1518198909102.00 ,1.9738007,-19.033371,-26.951187
1518198909303.00 ,0.7264862,-12.872971,-2.7856598
1518198909504.00 ,1.3691864,-8.76207,0.2707367
1518198909705.00 ,2.9473724,-9.957016,-0.96229553
1518198909906.00 ,1.828598,-9.895126,-0.6361847
1518198910110.00 ,2.116623,-9.499985,-0.70521545
1518198910311.00 ,3.0640106,-9.159592,-0.67189026
1518198910511.00 ,2.3332367,-9.5690155,-0.5219269
1518198910712.00 ,2.771225,-9.3381195,-0.9170685
1518198910915.00 ,2.2927704,-9.478561,-0.8647003
1518198911116.00 ,3.6448212,-9.959396,-1.1765289
1518198911318.00 ,2.9997406,-9.385727,-0.971817
1518198911518.00 ,3.1020966,-9.038193,-1.0170441
1518198911720.00 ,3.2163544,-9.102463,-0.74568176
1518198911922.00 ,3.1711273,-9.121506,-0.9837189
1518198912123.00 ,3.535324,-9.159592,-0.9884796
1518198912324.00 ,3.3591766,-9.233383,-0.91944885
1518198912525.00 ,3.4924774,-9.142929,-0.7671051
1518198912727.00 ,3.944748,-8.883469,-0.76472473
1518198912929.00 ,3.1259003,-9.031052,-0.83613586
1518198913131.00 ,3.778122,-8.971542,-0.9503937
1518198913331.00 ,3.8947601,-9.0429535,-0.9242096
1518198913534.00 ,3.8257294,-8.947739,-0.92897034
1518198913735.00 ,3.7519379,-9.109604,-0.8004303
1518198913937.00 ,3.9114227,-8.888229,-0.90278625
1518198914138.00 ,3.7924042,-8.966782,-0.62428284
1518198914338.00 ,3.592453,-9.066757,-0.7837677
1518198914541.00 ,3.8519135,-8.871567,-0.86946106
1518198914741.00 ,3.7924042,-9.15007,-0.71473694
1518198914944.00 ,3.5757904,-8.973923,-0.8647003
1518198915145.00 ,3.70195,-9.035812,-0.74568176
1518198915346.00 ,3.5567474,-9.054855,-0.6933136
1518198915548.00 ,3.6424408,-9.088181,-0.62190247
1518198915749.00 ,3.547226,-9.007248,-0.6623688
1518198915950.00 ,3.7876434,-8.900131,-0.81947327
1518198916153.00 ,3.7114716,-9.073898,-0.8647003
1518198916354.00 ,3.8852386,-8.990585,-1.0884552
1518198916555.00 ,3.7162323,-8.945358,-0.98609924
1518198916757.00 ,3.8138275,-8.976303,-0.8908844
1518198916958.00 ,3.649582,-9.40239,-0.7028351
1518198917160.00 ,3.7995453,-8.731125,-1.0717926
1518198917360.00 ,4.3470306,-9.145309,-0.8147125
1518198917562.00 ,1.1144867,-8.838242,-0.33387756
1518198917764.00 ,1.2977753,-10.190292,-1.0313263
1518198917965.00 ,2.0285492,-8.935837,-1.4240875
1518198918167.00 ,2.3879852,-8.881088,-1.5454865
1518198918369.00 ,-0.31373596,-9.683273,-1.7454376
1518198918569.00 ,2.5117645,-8.990585,-1.1313019
1518198918771.00 ,1.5024872,-9.121506,-1.0027618
1518198918973.00 ,2.4689178,-9.423813,-0.76234436
1518198919174.00 ,2.7688446,-9.166733,-0.9956207
1518198919375.00 ,1.7357635,-9.502365,-0.83851624
1518198919577.00 ,1.7048187,-9.252426,-0.66474915
1518198919779.00 ,1.7619476,-9.385727,-0.9313507
1518198919980.00 ,1.5096283,-9.502365,-0.13868713
1518198920181.00 ,1.745285,-11.663742,-0.30769348
1518198920383.00 ,5.2563324,-6.365036,-6.5490265
1518198920583.00 ,4.496994,-4.094162,-4.927994
1518198920785.00 ,-4.37941,-4.767807,0.9134369
1518198920986.00 ,11.340561,-13.944138,-0.2577057
1518198921188.00 ,-8.778336,-10.464035,-4.404312
1518198921389.00 ,6.1299286,-14.824875,-8.636612
1518198921591.00 ,-2.6988678,4.3323517,1.6680145
1518198921793.00 ,-1.8800201,-23.575119,0.48020935
1518198921994.00 ,-5.8909454,-5.769943,2.427353
1518198922196.00 ,6.9559174,-12.520676,-6.6775665
1518198922397.00 ,-5.779068,2.7089386,7.2999725
1518198922597.00 ,2.6760101,-27.988327,-4.563797
1518198922799.00 ,-10.368423,3.442093,-0.7932892
1518198923001.00 ,3.3472748,-7.6504364,-5.2279205
1518198923202.00 ,-5.907608,4.8941193,10.420639
1518198923404.00 ,1.4405975,-27.331345,-5.775406
1518198923606.00 ,-1.8800201,2.0233917,-2.6999664
1518198923806.00 ,12.7235565,-4.9058685,-16.220474
1518198924008.00 ,-2.9559479,7.188797,2.3987885
1518198924209.00 ,16.577377,-28.321579,-1.8144684
1518198924411.00 ,-6.0575714,2.8993683,2.2964325
1518198924611.00 ,10.012314,-11.059128,-9.855362
1518198924814.00 ,11.930893,-0.07133484,-6.1824493
1518198925016.00 ,-17.830887,-28.321579,-14.530411
1518198925216.00 ,1.404892,-3.7180634,-6.668045
1518198925419.00 ,8.341293,-10.035568,-9.541153
1518198925620.00 ,3.9042816,-7.557602,-3.36409
1518198925821.00 ,3.9161835,3.7753448,2.1678925
1518198926021.00 ,-3.6462555,-14.901047,3.6127777
1518198926223.00 ,-1.0873566,-0.49028015,-2.4762115
1518198926425.00 ,6.208481,-13.537094,-8.81514
1518198926627.00 ,-10.708817,5.5058746,1.7370453
1518198926827.00 ,18.191269,-26.91954,-11.324051
1518198927029.00 ,0.27897644,6.020035,6.4644623
1518198927230.00 ,11.01207,-21.837448,-11.662064
1518198927433.00 ,7.3486786,1.6044464,-10.978897
1518198927634.00 ,-10.080399,-20.611557,1.1419525
1518198927834.00 ,2.5569916,-1.1924896,0.3778534
1518198928037.00 ,-8.875931,-22.775314,-6.4657135
1518198928237.00 ,3.6472015,-8.405014,-3.3402863
1518198928438.00 ,0.08140564,3.3183136,5.2100067
1518198928640.00 ,-4.5555573,-20.466354,-0.99086
1518198928842.00 ,-6.8073883,4.6656036,3.1390839
1518198929044.00 ,7.2772675,-9.164352,-6.4395294
1518198929246.00 ,-11.263443,3.3183136,2.786789
1518198929446.00 ,12.975876,-25.355637,-7.8058624
1518198929649.00 ,0.28373718,2.082901,-3.4164581
1518198929849.00 ,11.445297,-9.547592,-6.006302
1518198930051.00 ,-0.31373596,3.9086456,-1.1217804
1518198930253.00 ,-2.796463,-37.804977,9.927902
1518198930454.00 ,-0.6803131,-4.2060394,2.2654877
1518198930656.00 ,3.9399872,-17.80272,-2.3500519
1518198930856.00 ,3.5972137,-9.476181,-1.6597443
1518198931057.00 ,0.6764984,-9.909409,-0.61476135
1518198931260.00 ,1.1597137,-9.559494,-1.0218048
1518198931461.00 ,1.2358856,-9.578537,-0.7575836
1518198931662.00 ,1.3977509,-9.849899,-0.40290833
1518198931864.00 ,0.8907318,-10.040329,-1.0289459
1518198932066.00 ,1.5262909,-9.5952,-0.7813873
1518198932267.00 ,1.0121307,-9.497604,-0.6671295
1518198932469.00 ,1.3168182,-9.428574,-0.73139954
1518198932670.00 ,1.6572113,-9.628525,-0.9170685
1518198932872.00 ,1.321579,-9.564255,-0.9337311
1518198933073.00 ,1.4453583,-9.495224,-1.0575104
1518198933275.00 ,1.3001556,-9.4857025,-0.7242584
1518198933476.00 ,1.3525238,-9.476181,-0.9146881
1518198933677.00 ,1.9547577,-9.53093,-0.88612366
1518198933878.00 ,1.6334076,-9.409531,-0.60523987
1518198934080.00 ,1.6595917,-9.6523285,-0.61476135
1518198934282.00 ,1.1977997,-9.388107,-0.66474915
1518198934483.00 ,1.3715668,-9.564255,-0.41481018
1518198934684.00 ,1.4191742,-9.53331,-0.49098206
1518198934886.00 ,1.2644501,-9.635666,-0.59095764
1518198935087.00 ,1.2953949,-9.521408,-0.7433014
1518198935289.00 ,1.2930145,-9.514267,-0.6195221
1518198935491.00 ,1.2811127,-9.497604,-0.71473694
1518198935692.00 ,1.3453827,-9.571396,-0.612381
1518198935893.00 ,1.4334564,-9.619003,-0.40052795
1518198936093.00 ,1.3239594,-9.516647,-0.41004944
1518198936294.00 ,1.2811127,-9.53093,-0.28627014
1518198936496.00 ,1.5167694,-9.53569,-0.5362091
1518198936698.00 ,1.302536,-9.588058,-0.46955872
1518198936899.00 ,1.1263885,-9.580917,-0.5552521
1518198937101.00 ,1.2787323,-9.561874,-0.46479797
1518198937302.00 ,1.1954193,-9.573776,-0.3791046
1518198937505.00 ,1.154953,-9.547592,-0.43623352
1518198937705.00 ,1.154953,-9.547592,-0.43623352
1518198937907.00 ,1.2358856,-9.607101,-0.41719055
1518198938109.00 ,1.283493,-9.573776,-0.49336243
1518198938310.00 ,1.2216034,-9.578537,-0.45289612
1518198938511.00 ,1.2953949,-9.559494,-0.45289612
1518198938712.00 ,1.2144623,-9.549973,-0.54096985
1518198938914.00 ,1.2073212,-9.557114,-0.49098206
1518198939116.00 ,1.2430267,-9.519028,-0.41957092
1518198939317.00 ,1.2858734,-9.626144,-0.48384094
1518198939518.00 ,1.2644501,-9.614243,-0.5385895
1518198939719.00 ,1.3072968,-9.540451,-0.45289612
1518198939921.00 ,1.3549042,-9.59996,-0.381485
1518198940123.00 ,1.2144623,-9.538071,-0.5552521
1518198940324.00 ,1.1954193,-9.554733,-0.42671204
1518198940525.00 ,1.2335052,-9.538071,-0.56477356
1518198940726.00 ,1.2787323,-9.611862,-0.40290833
1518198940929.00 ,1.1192474,-9.538071,-0.6028595
1518198941131.00 ,0.8740692,-9.804672,-0.16963196
1518198941331.00 ,-1.4158478,-8.545456,-4.737564
1518198941533.00 ,2.3498993,-7.043442,-4.2781525
1518198941733.00 ,2.4689178,-8.683517,-4.442398
1518198941935.00 ,-1.8609772,-8.990585,0.11601257
1518198942137.00 ,1.026413,-9.964157,0.43974304
1518198942338.00 ,-0.294693,-9.5047455,2.139328
1518198942540.00 ,-0.820755,-9.6332855,0.24217224
1518198942741.00 ,0.51701355,-9.419052,-0.59095764
1518198942942.00 ,2.180893,-8.604965,-2.7832794
1518198943144.00 ,0.7907562,-8.464523,-4.551895
1518198943345.00 ,0.34562683,-8.76445,-3.9782257
1518198943547.00 ,-0.123306274,-10.694931,-5.1969757
1518198943749.00 ,1.9357147,-10.766342,1.8465424
1518198943951.00 ,1.9047699,-9.833237,-1.8049469
1518198944152.00 ,2.207077,-8.871567,0.33262634
1518198944352.00 ,2.1380463,-12.1540985,-0.14344788
1518198944554.00 ,-1.1611481,-9.516647,-0.46003723
1518198944756.00 ,1.0740204,-6.5340424,-2.9165802
1518198944958.00 ,2.752182,-6.7482758,-3.8401642
1518198945159.00 ,1.8547821,-8.140793,-4.1567535
1518198945359.00 ,1.6381683,-7.9027557,-1.1241608
1518198945562.00 ,1.1430511,-9.578537,0.20646667
1518198945763.00 ,1.6476898,-10.023666,-0.96229553
1518198945965.00 ,1.7809906,-7.9646454,1.3061981
1518198946166.00 ,0.92881775,-9.816574,0.51353455
1518198946368.00 ,1.7667084,-10.311691,-2.8285065
1518198946569.00 ,4.2875214,-9.849899,0.7634735
1518198946771.00 ,1.5858002,-9.457138,-0.40290833
1518198946971.00 ,3.0068817,-8.624008,-1.6097565
1518198947172.00 ,2.2023163,-8.159836,-1.5954742
1518198947374.00 ,2.1404266,-8.112228,-1.4121857
1518198947576.00 ,-0.19709778,-9.966537,1.1586151
1518198947777.00 ,1.488205,-9.745163,-2.5999908
1518198947979.00 ,-0.29945374,-9.566635,0.5111542
1518198948179.00 ,1.9714203,-11.613754,0.43736267
1518198948380.00 ,2.2618256,-10.295029,-1.7573395
1518198948582.00 ,2.6212616,-7.93132,-2.126297
1518198948785.00 ,3.452011,-8.771591,-5.8230133
1518198948986.00 ,-0.30421448,-10.016525,-3.2284088
1518198949188.00 ,2.6736298,-8.652573,2.3226166
1518198949388.00 ,6.279892,-8.071762,-0.7861481
1518198949591.00 ,2.8902435,-9.699936,1.7394257
1518198949792.00 ,0.9811859,-10.311691,0.7801361
1518198949994.00 ,5.2491913,-9.350021,0.7396698
1518198950195.00 ,-0.17567444,-12.273117,-0.22676086
1518198950397.00 ,0.6431732,-9.27623,0.56114197
1518198950598.00 ,3.9233246,-6.248398,-3.0736847
1518198950799.00 ,-1.5158234,-8.390732,-3.4045563
1518198950999.00 ,3.7305145,-9.231003,0.6349335
1518198951202.00 ,3.713852,-9.647568,0.06602478
